"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.346795483E1,-1.228825845E0,-8.447253183E-1,4.870953417E0
9.347792483E1,-2.116837333E-2,-3.448421744E-1,3.979326705E0
9.348789483E1,8.997659632E-1,1.063319090E-1,3.426658407E0
9.349786583E1,1.422045478E0,1.652010915E-1,2.919394323E0
9.350783583E1,1.570793089E0,-9.424717605E-2,2.587865381E0
9.351780683E1,1.306665441E0,-6.085396135E-1,2.303905293E0
9.352777683E1,8.477786612E-1,-1.096735050E0,2.020440465E0
9.353774683E1,4.327096361E-1,-1.455708776E0,1.550838296E0
9.354771783E1,1.881398647E-1,-1.813743145E0,9.427249449E-1
9.355768783E1,1.074613901E-1,-1.994302826E0,1.882598788E-1
9.356765783E1,1.572619979E-1,-1.926213169E0,-8.113508731E-1
9.357762883E1,2.808528227E-1,-1.675992977E0,-1.942574848E0
9.358759883E1,3.187623500E-1,-1.323623098E0,-2.970556875E0
9.359756883E1,4.251074152E-1,-1.034738192E0,-3.875399464E0
9.360753983E1,5.873292042E-1,-7.866250446E-1,-4.519673751E0
9.361750983E1,5.725515360E-1,-5.541289330E-1,-4.733799373E0
9.362747983E1,5.837301333E-1,-6.354341742E-1,-4.677804682E0
9.363745083E1,5.967538925E-1,-9.905221322E-1,-4.645937356E0
9.364742083E1,5.625647841E-1,-1.254914805E0,-4.641351970E0
9.365739083E1,5.035778167E-1,-1.208542292E0,-4.397102662E0
9.366736183E1,5.163631923E-1,-1.052816614E0,-4.066277726E0
9.367733183E1,6.534164089E-1,-1.018800144E0,-3.981761486E0
9.368730283E1,7.971637007E-1,-1.008638853E0,-4.094792258E0
9.369727283E1,9.948874442E-1,-8.747963789E-1,-3.911774992E0
9.370724283E1,1.143775754E0,-6.831234804E-1,-3.219500327E0
9.371721383E1,1.183843361E0,-7.133038840E-1,-2.699920253E0
9.372718383E1,1.027339783E0,-8.897901016E-1,-2.425185317E0
9.373715383E1,8.554657763E-1,-1.055717125E0,-2.177284423E0
9.374712483E1,7.051621478E-1,-1.128643014E0,-1.934826702E0
9.375709483E1,7.073725415E-1,-1.009217142E0,-1.385648022E0
9.376706483E1,8.385334092E-1,-9.935898739E-1,-5.952202410E-1
9.377703583E1,1.036336821E0,-1.308513600E0,-6.274822533E-2
9.378700583E1,1.269151021E0,-1.689712299E0,2.146454394E-1
9.379697583E1,1.353852325E0,-1.727972678E0,4.333114243E-1
9.380694683E1,1.436880595E0,-1.579954799E0,5.707870656E-1
9.381691683E1,1.544293800E0,-1.458864810E0,4.305491996E-1
9.382688783E1,1.365319300E0,-1.269716155E0,8.153942227E-3
9.383685783E1,1.071171828E0,-1.135651779E0,-3.500768942E-1
9.384682783E1,1.044857968E0,-1.089815748E0,-2.943535137E-1
9.385679883E1,1.365293426E0,-1.128577525E0,3.437028444E-1
9.386676883E1,1.538299089E0,-1.245740232E0,1.102587821E0
9.387673883E1,1.380932389E0,-1.210428019E0,1.502225130E0
9.388670983E1,1.060087261E0,-1.008400579E0,1.373075924E0
9.389667983E1,6.348409742E-1,-7.102235708E-1,1.007048995E0
9.390664983E1,2.032593756E-1,-4.850683460E-1,1.011719751E0
9.391662083E1,4.044855282E-2,-4.886553204E-1,1.631300077E0
9.392659083E1,-7.327124007E-2,-6.648415759E-1,2.662189339E0
9.393656083E1,-2.553498079E-1,-9.400018966E-1,4.198721838E0
9.394653183E1,-4.910890047E-1,-1.237216745E0,5.640341163E0
9.395650183E1,-7.382592887E-1,-1.592409953E0,6.855568576E0
9.396647183E1,-7.142143685E-1,-2.062360323E0,7.480430108E0
9.397644283E1,-5.243419739E-1,-2.320340062E0,7.083972514E0
9.398641283E1,-2.041765845E-1,-2.009037809E0,5.473562200E0
9.399638383E1,2.135840967E-1,-1.153084960E0,3.518362629E0
9.400635383E1,7.585401370E-1,-3.580916727E-1,1.397990910E0
9.401632383E1,1.158830069E0,4.074486047E-1,-3.993572277E-1
9.402629483E1,1.371459754E0,1.015032783E0,-1.353502370E0
9.403626483E1,1.531627269E0,1.349482116E0,-1.506518156E0
9.404623483E1,1.641801530E0,1.342225137E0,-1.080539725E0
9.405620583E1,1.530934374E0,1.053491382E0,-4.450128722E-1
9.406617583E1,1.210494751E0,6.756630179E-1,-1.467920101E-1
9.407614583E1,6.320199850E-1,3.721781999E-1,-3.457487851E-1
9.408611683E1,5.134045377E-2,4.398217142E-2,-8.198112094E-1
9.409608683E1,-2.818029039E-1,-2.928835237E-1,-1.511464316E0
9.410605683E1,-6.356232586E-1,-4.513746428E-1,-2.378729188E0
9.411602783E1,-8.566303224E-1,-4.280579934E-1,-3.254492404E0
9.412599783E1,-9.553710837E-1,-1.400972405E-1,-3.956468770E0
9.413596783E1,-9.073875895E-1,2.580329490E-1,-4.404986463E0
9.414593883E1,-6.905644277E-1,5.891929311E-1,-4.484997423E0
9.415590883E1,-5.418906375E-1,7.605350608E-1,-4.170401434E0
9.416587983E1,-4.550122688E-1,6.538368237E-1,-3.688398491E0
9.417584983E1,-4.737511332E-1,4.542029411E-1,-3.285501943E0
9.418581983E1,-6.022537105E-1,3.676813987E-1,-3.023750165E0
9.419579083E1,-6.433526199E-1,4.519225270E-1,-2.921546683E0
9.420576083E1,-6.406236512E-1,6.298421896E-1,-2.823773636E0
9.421573083E1,-6.731669877E-1,7.857678428E-1,-2.824880514E0
9.422570183E1,-7.445541088E-1,9.169591892E-1,-2.858564569E0
9.423567183E1,-8.740576563E-1,1.106018382E0,-2.893542028E0
9.424564183E1,-9.312940769E-1,1.389030637E0,-2.959330806E0
9.425561283E1,-9.208787240E-1,1.744097837E0,-2.944337960E0
9.426558379E1,-9.814180174E-1,2.073629077E0,-2.739938012E0
9.427555379E1,-1.067651292E0,2.308564939E0,-2.315154752E0
9.428552479E1,-1.205605382E0,2.454502671E0,-1.745548823E0
9.429549479E1,-1.317009020E0,2.648688411E0,-1.010118198E0
9.430546479E1,-1.413582803E0,2.709981557E0,-9.529733598E-2
9.431543579E1,-1.597580354E0,2.519656149E0,5.449727780E-1
9.432540579E1,-2.010031251E0,2.188935000E0,8.915811038E-1
9.433537579E1,-2.363496607E0,1.843994885E0,1.272067028E0
9.434534679E1,-2.428544835E0,1.587498000E0,1.517427891E0
9.435531679E1,-2.405481369E0,1.575229372E0,1.705840967E0
9.436528679E1,-2.386215525E0,1.850570956E0,1.823033786E0
9.437525779E1,-2.328475732E0,2.228730273E0,1.726656470E0
9.438522779E1,-2.275960280E0,2.450017272E0,1.645794740E0
9.439519879E1,-2.118191877E0,2.497965025E0,1.638693296E0
9.440516879E1,-2.033442918E0,2.680663617E0,1.830850929E0
9.441513879E1,-2.086325575E0,2.836229667E0,2.786160251E0
9.442510979E1,-2.027447329E0,2.483804531E0,4.598879550E0
9.443507979E1,-1.931615265E0,1.703079911E0,6.770460598E0
9.444504979E1,-1.929743426E0,6.231839651E-1,8.918470352E0
9.445502079E1,-2.063935124E0,-6.016752747E-1,1.035802327E1
9.446499079E1,-2.274103643E0,-1.719315437E0,1.089537654E1
9.447496079E1,-2.259754430E0,-2.521682501E0,1.053943781E1
9.448493179E1,-1.970010568E0,-2.836562081E0,9.161254347E0
9.449490179E1,-1.486142656E0,-2.455867411E0,7.177368336E0
9.450487179E1,-8.515992319E-1,-1.936610980E0,5.192229851E0
9.451484279E1,-2.335127963E-1,-1.479888766E0,3.148391753E0
9.452481279E1,1.124660128E-1,-9.847959539E-1,1.473494836E0
9.453478279E1,3.765324752E-1,-6.913610378E-1,3.901426005E-1
9.454475379E1,6.020966031E-1,-7.377236107E-1,-1.110713696E-1
9.455472379E1,6.752306894E-1,-1.061600009E0,-2.738847506E-1
9.456469379E1,6.136073222E-1,-1.420141917E0,-2.743338168E-1
9.457466479E1,4.116312642E-1,-1.687699688E0,-2.913117921E-1
9.458463479E1,1.904887460E-1,-1.886778377E0,-5.392881149E-1
9.459460479E1,1.588553276E-2,-1.993256467E0,-9.877952832E-1
9.460457579E1,-1.109371030E-1,-1.954536205E0,-1.524587806E0
9.461454579E1,-2.118613242E-1,-1.766086584E0,-2.008500450E0
9.462451679E1,-1.951385432E-1,-1.542404857E0,-2.454419641E0
9.463448679E1,-3.028488602E-2,-1.324840780E0,-2.769776353E0
9.464445679E1,7.633339036E-2,-1.114869605E0,-2.924356270E0
9.465442779E1,2.335627535E-1,-1.022913368E0,-2.909510189E0
9.466439779E1,4.691018658E-1,-1.080362554E0,-2.801970538E0
9.467436779E1,6.168911916E-1,-1.060073885E0,-2.598396801E0
9.468433879E1,7.109112764E-1,-1.037419141E0,-2.409297262E0
9.469430879E1,7.711034645E-1,-1.120332074E0,-2.516019473E0
9.470427879E1,7.752982570E-1,-1.163902894E0,-2.789805990E0
9.471424979E1,8.568749553E-1,-1.039942507E0,-2.865890545E0
9.472421979E1,1.041143305E0,-8.804585302E-1,-2.661740273E0
9.473418979E1,1.246627547E0,-8.035945415E-1,-2.390151139E0
9.474416079E1,1.388935765E0,-7.358995718E-1,-2.056555792E0
9.475413079E1,1.438689577E0,-6.831699657E-1,-1.676492037E0
9.476410079E1,1.496862649E0,-7.224597466E-1,-1.401026784E0
9.477407179E1,1.612478767E0,-8.024593046E-1,-1.241246354E0
9.478404179E1,1.617057137E0,-7.405931318E-1,-1.087601407E0
9.479401179E1,1.655157301E0,-6.517885441E-1,-9.384196401E-1
9.480398279E1,1.760643265E0,-6.767973778E-1,-7.504006666E-1
9.481395279E1,1.758485203E0,-7.961103979E-1,-5.437664974E-1
9.482392279E1,1.656739119E0,-9.184025744E-1,-3.373229474E-1
9.483389379E1,1.519555985E0,-1.108917139E0,-5.493049800E-2
9.484386379E1,1.475902135E0,-1.413434868E0,2.099624044E-1
9.485383379E1,1.296329172E0,-1.724561997E0,5.169266081E-1
9.486380479E1,1.066392021E0,-1.899949815E0,8.195334667E-1
9.487377479E1,1.069441563E0,-1.926687963E0,1.016792795E0
9.488374479E1,1.256319599E0,-1.740528989E0,1.154898182E0
9.489371579E1,1.495392805E0,-1.501090770E0,1.156286311E0
9.490368579E1,1.729378349E0,-1.339154764E0,9.409982622E-1
9.491365579E1,1.700516200E0,-1.091353273E0,6.513698834E-1
9.492362679E1,1.467672471E0,-7.529099992E-1,2.916836751E-1
9.493359679E1,1.199830526E0,-5.352278084E-1,5.872884929E-2
9.494356779E1,1.111639018E0,-4.095065323E-1,-3.420036435E-3
9.495353779E1,1.087834492E0,-1.086044294E-1,6.975728273E-2
9.496350779E1,1.134327238E0,1.454053429E-1,5.520280284E-1
9.497347879E1,1.356592331E0,1.270722753E-1,1.718445809E0
9.498344879E1,1.396294633E0,-2.347458279E-1,3.229369258E0
9.499341879E1,9.109123642E-1,-8.729001269E-1,4.552102994E0
9.500338979E1,1.362124235E-1,-1.633802978E0,5.548412408E0
9.501335979E1,-4.674603697E-1,-2.304984982E0,6.086212406E0
9.502332979E1,-6.969847436E-1,-2.614147446E0,5.941389154E0
9.503330079E1,-6.131731664E-1,-2.451151340E0,4.788764954E0
9.504327079E1,-2.218321791E-1,-1.771168984E0,2.947911778E0
9.505324079E1,3.629192070E-1,-7.888616046E-1,1.165341309E0
9.506321179E1,1.065250133E0,2.322815189E-1,-2.881320763E-1
9.507318179E1,1.645990914E0,1.073593233E0,-1.145854293E0
9.508315179E1,2.082280179E0,1.511279836E0,-1.443209183E0
9.509312279E1,2.324166773E0,1.659752921E0,-1.360685089E0
9.510309279E1,2.394959305E0,1.623993396E0,-1.141940167E0
9.511306279E1,2.149039448E0,1.393147953E0,-1.008505536E0
9.512303379E1,1.663491192E0,1.022574230E0,-1.136019276E0
9.513300379E1,1.104673377E0,6.188579026E-1,-1.580956135E0
9.514297379E1,5.706362806E-1,3.654296359E-1,-2.170478849E0
9.515294479E1,1.694007079E-1,2.237659264E-1,-2.736305137E0
9.516291479E1,-3.615516163E-2,1.795492816E-1,-3.255417434E0
9.517288479E1,1.457718171E-2,2.356913227E-1,-3.715613771E0
9.518285579E1,8.524845734E-2,3.988438421E-1,-4.063075790E0
9.519282579E1,6.621964417E-2,5.040077698E-1,-4.336621987E0
9.520279579E1,-1.179417749E-1,5.252890036E-1,-4.526461784E0
9.521276679E1,-4.248010211E-1,5.025228694E-1,-4.555247626E0
9.522273679E1,-7.367120424E-1,3.512556928E-1,-4.346131314E0
9.523270679E1,-1.042618631E0,1.974598879E-1,-4.059425958E0
9.524267779E1,-1.340084325E0,1.578777462E-1,-3.808621922E0
9.525264779E1,-1.686891895E0,2.103465664E-1,-3.536679032E0
9.526261754E1,-2.013720844E0,2.939836773E-1,-3.257162828E0
9.527258854E1,-2.176646200E0,4.153788909E-1,-3.084567640E0
9.528255854E1,-2.292857418E0,6.837804151E-1,-2.904519006E0
9.529252854E1,-2.624635305E0,1.016286719E0,-2.638584130E0
9.530249954E1,-2.825610246E0,1.216746520E0,-2.203948311E0
9.531246954E1,-2.751379551E0,1.321633875E0,-1.644087353E0
9.532243954E1,-2.692611233E0,1.501317935E0,-1.077224938E0
9.533241054E1,-2.638167808E0,1.769166312E0,-6.237587464E-1
9.534238054E1,-2.528113854E0,1.987224187E0,-2.283612531E-1
9.535235054E1,-2.403996761E0,2.142467178E0,1.839738697E-1
9.536232154E1,-2.392161558E0,2.180403328E0,5.376976722E-1
9.537229154E1,-2.606564777E0,2.056539712E0,8.417061085E-1
9.538226154E1,-2.867372814E0,1.799829988E0,1.182733267E0
9.539223254E1,-2.989023259E0,1.471458251E0,1.674548423E0
9.540220254E1,-2.911183078E0,1.277583876E0,1.980287050E0
9.541217254E1,-2.752433804E0,1.341491311E0,2.045920292E0
9.542214354E1,-2.424137496E0,1.541432758E0,2.029264498E0
9.543211354E1,-2.089689624E0,1.810407601E0,2.205635818E0
9.544208354E1,-1.896917157E0,2.104118798E0,2.813583693E0
9.545205454E1,-1.806838169E0,2.263668556E0,3.962755696E0
9.546202454E1,-1.646031844E0,1.984669538E0,5.545382380E0
9.547199554E1,-1.576991723E0,1.105226377E0,7.145855352E0
9.548196554E1,-1.864986974E0,-1.075683028E-1,8.511889474E0
9.549193554E1,-2.427923860E0,-1.260642445E0,9.257749777E0
9.550190654E1,-3.006862529E0,-2.087596321E0,9.127358038E0
9.551187654E1,-3.249337499E0,-2.617130403E0,8.260537553E0
9.552184654E1,-2.883718998E0,-2.715919989E0,6.755481786E0
9.553181754E1,-2.366530581E0,-2.270448110E0,5.009752868E0
9.554178754E1,-1.737887071E0,-1.563875833E0,3.411773735E0
9.555175754E1,-1.078749161E0,-7.297643808E-1,1.980258983E0
9.556172854E1,-5.409360430E-1,2.696998984E-2,9.331723487E-1
9.557169854E1,5.830039456E-3,3.573063916E-1,4.860819608E-1
9.558166854E1,4.719509216E-1,2.557420099E-1,5.424725085E-1
9.559163954E1,6.445912063E-1,-4.994340777E-2,8.208695555E-1
9.560160954E1,5.228268872E-1,-4.294180557E-1,1.199113072E0
9.561157954E1,2.454559901E-1,-8.495650586E-1,1.426031232E0
9.562155054E1,-9.529267648E-2,-1.294584948E0,1.273499596E0
9.563152054E1,-3.548043315E-1,-1.645017060E0,8.421697927E-1
9.564149054E1,-4.770764082E-1,-1.911803583E0,-2.518746614E-2
9.565146154E1,-5.541641624E-1,-2.002348887E0,-1.059381575E0
9.566143154E1,-5.553136519E-1,-1.896377167E0,-1.881631658E0
9.567140154E1,-4.358199529E-1,-1.631728678E0,-2.431968087E0
9.568137254E1,-2.574460530E-1,-1.374098310E0,-2.718792141E0
9.569134254E1,-6.484041391E-2,-1.218786029E0,-2.849118392E0
9.570131254E1,4.086710382E-2,-1.154944667E0,-2.901435184E0
9.571128354E1,7.506480038E-2,-1.202000427E0,-2.908493358E0
9.572125354E1,1.118188631E-1,-1.381069945E0,-3.025585606E0
9.573122354E1,1.941307025E-1,-1.499335436E0,-3.166749086E0
9.574119454E1,3.271734966E-1,-1.473597747E0,-3.169216611E0
9.575116454E1,4.850572728E-1,-1.437193275E0,-3.172167701E0
9.576113454E1,6.363752836E-1,-1.404691234E0,-3.294962738E0
9.577110554E1,7.465432584E-1,-1.285574388E0,-3.323203036E0
9.578107554E1,8.393322851E-1,-1.198476018E0,-3.100616493E0
9.579104554E1,1.007588693E0,-1.306927835E0,-2.661920952E0
9.580101654E1,1.196817382E0,-1.535059585E0,-2.197450300E0
9.581098654E1,1.318886999E0,-1.631027889E0,-1.785070154E0
9.582095654E1,1.410615633E0,-1.600301648E0,-1.425497382E0
9.583092754E1,1.475873776E0,-1.628969084E0,-1.059252352E0
9.584089754E1,1.435385608E0,-1.766803160E0,-7.997154987E-1
9.585086754E1,1.341738356E0,-1.879260027E0,-6.146938080E-1
9.586083854E1,1.387146664E0,-1.969085831E0,-3.151356876E-1
9.587080854E1,1.392395124E0,-2.136357714E0,-1.677917004E-2
9.588077854E1,1.258741369E0,-2.279090295E0,1.363056135E-1
9.589074954E1,1.060486260E0,-2.257557631E0,1.937720490E-1
9.590071954E1,9.616826414E-1,-2.120431945E0,2.723884481E-1
9.591068954E1,1.049460019E0,-1.975680029E0,3.953548086E-1
9.592066054E1,1.270747457E0,-1.798813450E0,4.774503011E-1
9.593063054E1,1.566248487E0,-1.559175549E0,5.698421556E-1
9.594060054E1,1.856464950E0,-1.221150351E0,4.505203646E-1
9.595057154E1,2.033167368E0,-7.649929780E-1,2.049449086E-2
9.596054154E1,2.032076424E0,-2.258779407E-1,-4.514354539E-1
9.597051154E1,1.881281117E0,3.309904128E-1,-6.371839535E-1
9.598048254E1,1.630632179E0,8.264945769E-1,-5.136305326E-1
9.599045254E1,1.415337991E0,1.027433266E0,4.418641466E-1
9.600042254E1,1.200064633E0,6.874454498E-1,2.424073176E0
9.601039254E1,8.544219752E-1,-6.261783242E-3,4.806705966E0
9.602036354E1,3.660630356E-1,-8.287899014E-1,7.274858378E0
9.603033354E1,-1.159074555E-1,-1.881570262E0,9.235491182E0
9.604030454E1,-4.684405457E-1,-2.590298992E0,1.012506903E1
9.605027454E1,-6.088324859E-1,-2.761131830E0,9.483410202E0
9.606024454E1,-4.395217520E-1,-2.320947588E0,7.369654022E0
9.607021454E1,-1.683413386E-2,-1.424071246E0,4.870602000E0
9.608018554E1,5.975040172E-1,-3.531978455E-1,2.240348983E0
9.609015554E1,1.162054004E0,7.594331530E-1,3.094931245E-3
9.610012554E1,1.850337798E0,1.698653277E0,-1.396270659E0
9.611009654E1,2.502547781E0,2.304712501E0,-1.972784488E0
9.612006654E1,2.891907731E0,2.512041905E0,-1.962081159E0
9.613003654E1,2.930030116E0,2.394204137E0,-1.474101192E0
9.614000754E1,2.578269223E0,1.920096104E0,-8.246451026E-1
9.614997754E1,1.853333473E0,1.166513968E0,-3.778640324E-1
9.615994754E1,1.021702117E0,4.728368479E-1,-2.934331620E-1
9.616991854E1,2.030316997E-1,-7.406989664E-2,-6.508892423E-1
9.617988854E1,-4.468121336E-1,-4.847441179E-1,-1.140063211E0
9.618985854E1,-9.197146896E-1,-7.408559641E-1,-1.724304135E0
9.619982954E1,-1.144745369E0,-8.233017048E-1,-2.388767104E0
9.620979954E1,-1.189872937E0,-6.282192948E-1,-2.979837576E0
9.621976954E1,-1.149058056E0,-3.253727004E-1,-3.379661996E0
9.622974054E1,-8.819006728E-1,-1.457740098E-1,-3.658481796E0
9.623971054E1,-5.588428120E-1,-7.803167760E-2,-3.872678170E0
9.624968054E1,-3.136453785E-1,1.126182505E-1,-4.019321076E0
9.625965154E1,-1.202608538E-1,4.175774440E-1,-4.051271431E0
9.626962179E1,-6.165669635E-3,5.970618215E-1,-4.064431175E0
9.627959179E1,-1.248165657E-1,5.848618984E-1,-4.099140832E0
9.628956279E1,-3.444175934E-1,4.832375827E-1,-4.001043849E0
9.629953279E1,-6.244581465E-1,3.835829017E-1,-3.787760226E0
9.630950279E1,-9.768654484E-1,3.056851253E-1,-3.551141535E0
9.631947379E1,-1.376565835E0,2.679726309E-1,-3.347445592E0
9.632944379E1,-1.711663770E0,3.018730330E-1,-3.236226872E0
9.633941379E1,-1.981165740E0,4.605799145E-1,-3.054907054E0
9.634938479E1,-2.131716341E0,6.585552344E-1,-2.783423755E0
9.635935479E1,-2.193190311E0,8.645617050E-1,-2.535469067E0
9.636932479E1,-2.190676009E0,1.113637889E0,-2.340349234E0
9.637929579E1,-2.103908006E0,1.448364673E0,-2.104585991E0
9.638926579E1,-2.022802155E0,1.803162024E0,-1.796522511E0
9.639923579E1,-2.037776290E0,2.020298962E0,-1.340140312E0
9.640920679E1,-2.115698040E0,2.031608062E0,-8.157403779E-1
9.641917679E1,-2.229507660E0,1.893835674E0,-2.179783523E-1
9.642914679E1,-2.323489811E0,1.738988832E0,3.748568094E-1
9.643911779E1,-2.466245927E0,1.624730730E0,9.407737291E-1
9.644908779E1,-2.554435972E0,1.560295875E0,1.540032057E0
9.645905779E1,-2.570544174E0,1.647022655E0,2.216573035E0
9.646902879E1,-2.514404180E0,1.742560604E0,2.819102295E0
9.647899879E1,-2.377203065E0,1.776574150E0,3.093333786E0
9.648896879E1,-2.257665073E0,1.883612987E0,2.923549939E0
9.649893979E1,-2.327755940E0,2.144761040E0,2.364385968E0
9.650890979E1,-2.412284020E0,2.447219087E0,1.813110477E0
9.651887979E1,-2.557653987E0,2.688179044E0,1.992579651E0
9.652885079E1,-2.607540385E0,2.458606832E0,3.376018596E0
9.653882079E1,-2.533502648E0,1.614870863E0,5.063986378E0
9.654879079E1,-2.527492880E0,3.448383737E-1,6.972524584E0
9.655876079E1,-2.584523405E0,-9.781312975E-1,8.636797110E0
9.656873179E1,-2.858473060E0,-2.161742524E0,9.513104702E0
9.657870179E1,-3.008252705E0,-3.120753134E0,9.365822110E0
9.658867179E1,-3.182313790E0,-3.672918864E0,8.419382429E0
9.659864279E1,-3.115099169E0,-3.852752905E0,6.633957349E0
9.660861279E1,-2.746049814E0,-3.596571769E0,4.712175785E0
9.661858279E1,-2.258624602E0,-3.107051353E0,3.096049817E0
9.662855379E1,-1.556104153E0,-2.552415467E0,1.712809678E0
9.663852379E1,-8.143119762E-1,-1.963939697E0,5.982689792E-1
9.664849379E1,-3.811386924E-2,-1.359633467E0,5.188819170E-3
9.665846479E1,7.150988330E-1,-9.011535805E-1,6.986662567E-2
9.666843479E1,1.254001178E0,-8.588840586E-1,3.540500772E-1
9.667840479E1,1.404985057E0,-1.091203877E0,5.630517840E-1
9.668837579E1,1.192310933E0,-1.427906727E0,5.666957688E-1
9.669834579E1,8.420082633E-1,-1.725679692E0,2.057260966E-1
9.670831579E1,5.965458047E-1,-1.969776680E0,-1.560990232E-1
9.671828679E1,4.666579124E-1,-2.149377417E0,-7.438675725E-1
9.672825679E1,2.575159820E-1,-2.143245442E0,-1.446128697E0
9.673822679E1,1.118946667E-1,-2.076332830E0,-2.119827343E0
9.674819779E1,2.239392232E-4,-1.985105156E0,-2.676179388E0
9.675816779E1,-7.895689898E-2,-1.807403010E0,-2.923283306E0
9.676813779E1,-2.120882327E-1,-1.572264833E0,-2.728127221E0
9.677810879E1,-2.169664551E-1,-1.619118572E0,-2.249450174E0
9.678807879E1,-6.278656114E-2,-1.951148620E0,-1.703947638E0
9.679804879E1,7.356837912E-2,-2.149805726E0,-1.384341170E0
9.680801979E1,2.399606672E-1,-2.069333712E0,-1.371126462E0
9.681798979E1,3.848915085E-1,-1.814367920E0,-1.593203713E0
9.682795979E1,5.338832046E-1,-1.608427523E0,-1.941572635E0
9.683792979E1,6.454438034E-1,-1.493857765E0,-2.272212800E0
9.684790079E1,6.511818223E-1,-1.434886548E0,-2.505455309E0
9.685787079E1,6.320404503E-1,-1.391460739E0,-2.461870748E0
9.686784079E1,6.416909873E-1,-1.330074331E0,-2.185424917E0
9.687781179E1,6.792029223E-1,-1.251802917E0,-1.701830361E0
9.688778179E1,7.853452353E-1,-1.225698608E0,-1.054103878E0
9.689775179E1,8.724419244E-1,-1.203284476E0,-4.988435090E-1
9.690772279E1,9.171538284E-1,-1.183614442E0,-1.507154918E-1
9.691769279E1,1.126113874E0,-1.145096494E0,1.506523418E-1
9.692766279E1,1.367699117E0,-1.142451214E0,2.668148822E-1
9.693763379E1,1.570514762E0,-1.167580792E0,1.875511962E-1
9.694760379E1,1.580590684E0,-1.129394673E0,-4.816760838E-2
9.695757379E1,1.414699913E0,-1.081384940E0,-4.161732352E-1
9.696754479E1,1.253810851E0,-1.092467168E0,-7.517455262E-1
9.697751479E1,1.132369444E0,-1.121973095E0,-9.224748677E-1
9.698748479E1,1.016683964E0,-1.089697342E0,-8.389128935E-1
9.699745579E1,9.974480130E-1,-9.805868357E-1,-5.225387657E-1
9.700742579E1,1.159337534E0,-8.568799254E-1,-2.044794703E-1
9.701739579E1,1.361334276E0,-6.153823176E-1,-5.826750398E-2
9.702736679E1,1.492295096E0,-2.405869040E-1,-3.172172964E-2
9.703733679E1,1.562816756E0,8.202210993E-2,-1.853976667E-1
9.704730679E1,1.423050760E0,3.467471972E-1,-5.399020725E-1
9.705727679E1,1.000618812E0,5.745553038E-1,-5.974164551E-1
9.706724779E1,5.003579378E-1,6.053306615E-1,-4.001191199E-2
9.707721779E1,4.035550900E-2,2.635772789E-1,1.011637305E0
9.708718779E1,-2.933352942E-1,-2.175170070E-1,2.390234170E0
